c2,c0,729,129,229,ff9a,type
630718,6661441,3806863,2282438,1517104,223832,ransom
809847,12025160,6115244,3634971,2477713,262085,ransom
5207685,43083474,21418148,15300256,7114394,283154,ransom
7696511,41446614,19144054,12790345,6218461,267939,ransom
1179075,25962220,11333814,7519729,3798871,300272,ransom
1897480,35110715,16436381,10610782,5805982,273699,ransom
556386,10580431,6140696,3662931,2473478,558624,ransom
1043135,14640670,8311277,5006552,3294659,360965,ransom
1407130,35283839,18827950,11972480,6837557,586841,ransom
7966073,211813634,101221251,66076180,36207347,1675475,ransom
12815226,336411009,156511112,100814649,55543526,1832002,ransom
12910835,395660567,196768437,127139143,67660832,3212908,ransom
18986984,611502377,306363461,201588995,104438937,3166692,ransom
25258725,543936878,275861384,180823559,89911890,3216593,ransom
25489805,555018047,270059093,185395525,99834935,3252762,ransom
41555979,610387976,295997770,193694410,108407363,3792420,ransom
29733600,520567255,273509044,178523947,96976879,4110147,ransom
21520411,313429343,156190253,103106023,52790659,1243203,ransom
2482443,57445363,29727976,24479896,10468643,774742,ransom
3605554,69253182,35603387,23194458,14601455,493147,ransom
2879030,87513163,43893433,28934529,14896961,553273,ransom
1519214,41878801,21639671,14026241,7595141,397664,ransom
1121550,29915720,15584922,10050327,5520323,255743,ransom
6828011,70680980,35157861,22947252,12024186,758620,ransom
12104861,62404752,30642379,20205711,11057467,377701,ransom
18730782,73719996,36604105,23412586,11566540,658849,ransom
19386404,113508728,52246605,33530652,18349612,269746,ransom
30596527,172477095,73762195,47963874,24986361,583741,ransom
2591114,39204101,20278759,12990755,7254396,636981,ransom
8306739,207333745,104084535,66283351,37918117,1945503,ransom
19899715,602829762,295615269,180064201,101035424,4034374,ransom
19611454,494733634,253336090,165403597,94772581,3559511,ransom
23258346,712291619,333994917,220073203,113558535,3812137,ransom
11190174,329813546,162416203,108855610,64332459,221251,ransom
16310528,152432719,44297104,29372148,15327000,648804,ransom
