c2,c0,729,129,229,ff9a,type
1753250,163619625,81003519,66286698,14711541,258096,ransom
1621024,138156872,68476717,55954925,12497422,109582,ransom
1785395,157531246,78042721,63808928,14215041,196334,ransom
1772567,165476121,81925341,67041417,14878274,211204,ransom
1799756,155033266,76792408,62742532,14024746,193107,ransom
4158791,155711979,77500051,62271291,15126211,164081,ransom
1763422,160144135,79306014,64871229,14422963,251755,ransom
1899589,140093619,69538497,56675503,12805329,141446,ransom
1778613,157029429,77787586,63601103,14168336,264163,ransom
1783314,157582827,78058765,63823466,14216979,105035,ransom
1760511,164208063,81296516,66525848,14764873,230791,ransom
1817542,152044684,75357791,61563372,13763699,129156,ransom
1759608,159625493,79052018,64661338,14378614,205259,ransom
1778626,161508410,79982534,65424358,14546433,202428,ransom
1769160,160948770,79686560,65169867,14503546,181117,ransom
1787611,158052084,78281901,64009136,14254927,95863,ransom
1754323,159283114,78884461,64524936,14347375,226316,ransom
1824073,160208949,79375414,64891536,14464743,172254,ransom
1886508,140936465,69923768,57015783,12853728,98245,ransom
1788057,157813805,78176518,63919377,14238613,132515,ransom
2034693,160757437,79463871,64948538,14502269,227179,ransom
1782546,162015998,80239331,65634355,14593089,157385,ransom
1770760,161010955,79740490,65227137,14501537,205199,ransom
1793530,158776677,78642578,64305334,14319424,151491,ransom
1780830,157543754,78037272,63808718,14210534,177291,ransom
1905855,146911611,72828523,59415069,13367861,158447,ransom
1748745,163251820,80825039,66140973,14678368,255894,ransom
1749744,163421593,80909082,66210278,14693222,256448,ransom
1746850,162901708,80660113,66002935,14651352,265477,ransom
1705476,158819154,78636119,64346281,14283572,252327,ransom
6324804,183684607,94013576,75071126,18735094,394436,ransom
1792898,158664799,78589847,64260971,14310745,161314,ransom
1774031,161168835,79814631,65287349,14515416,158250,ransom
1841275,149240528,73990817,60414044,13539327,183380,ransom
1741685,162480298,80451098,65832441,14612910,263214,ransom
1750225,163298495,80852483,66162055,14684426,259472,ransom
1750793,163523586,80958147,66250475,14702127,263984,ransom
1751278,162721403,80578558,65930508,14641527,158093,ransom
1750863,163395600,80898522,66200548,14692411,262842,ransom
1751447,163429187,80913168,66212387,14694800,273080,ransom
1692124,153585441,76071307,62222366,13836892,167086,ransom
1789553,158399547,78469337,64160976,14289804,152977,ransom
1813906,151708863,75186115,61423256,13732513,179795,ransom
1838263,149974965,74341260,60710478,13594596,176986,ransom
1548180,144260879,71432310,58451594,12975362,323572,ransom
1707556,154933621,76746693,62774031,13960313,247323,ransom
1874298,144451824,71666204,58464541,13151819,125984,ransom
1805931,155522815,77067908,62987885,14055373,178421,ransom
1783471,163375303,80880142,66171548,14701663,510847,ransom
3692610,171039708,83719087,67694377,15987840,204990,ransom
2329359,166074035,82035055,66884629,15134864,43921,ransom
1908361,164236489,81269175,66458478,14803754,282414,ransom
2436167,166015966,82148887,66946156,15171747,331803,ransom
1751927,163633903,81011179,66294241,14711435,253800,ransom
1725143,142985798,70900288,57908304,12960993,197522,ransom
1769816,165031950,81711614,66864304,14841366,171644,ransom
1780623,161966609,80210992,65613016,14586050,137988,ransom
1786289,161444531,79970122,65406440,14550463,176586,ransom
