c2,c0,729,129,229,ff9a,type
37439058,1097393903,643674257,490439805,122070215,1665000,ransom
28143653,810785401,474604669,362888211,88634289,1602445,ransom
35396020,742038222,423288242,319653904,83910296,1342335,ransom
20311686,392899160,228289128,171298442,46791635,674096,ransom
34724881,703228626,404030715,303751376,81867479,1326135,ransom
25481155,543397114,315143275,237742114,62968695,929917,ransom
19085078,415118916,242399716,183453317,47800637,839599,ransom
27860142,426289034,238832083,179624017,48751119,967122,ransom
28611401,691598967,404164876,307451550,77627681,899710,ransom
31504529,775584682,454791380,344464893,88960830,1145161,ransom
28646573,726302181,425939921,323550022,82258193,1174588,ransom
33640378,685295321,393771429,297401018,78251071,1530191,ransom
30290965,563927992,321567750,242005904,65334453,981101,ransom
24299561,634772071,372398127,283165183,71537506,1563359,ransom
39353516,1213613622,713264655,542815772,135885799,1471489,ransom
41785235,1282433922,752611400,573965772,142025046,1606106,ransom
42925305,1247175798,730556487,556437465,138808782,1450880,ransom
38388896,1135504132,665130552,508025012,124719560,1862359,ransom
38917900,1113988095,652769197,497538366,123699481,1843642,ransom
38041831,1163704467,683977196,521007086,129749430,1827783,ransom
46683481,1433306676,842471378,641738591,159844302,2816627,ransom
30834554,907885312,532886928,405259741,101905115,873140,ransom
42865033,1059310812,611322094,464207349,117944528,1742694,ransom
37702807,1138616822,667622090,509649274,125459178,1575095,ransom
34594841,1003018034,588937050,448236274,112254232,1842783,ransom
32502214,903880295,528197249,402583331,100153865,1734926,ransom
32764436,786933806,456942854,347334146,88004990,1408190,ransom
33146497,699825826,402806423,303938164,80337047,1299335,ransom
29259936,578843144,333800563,251478983,67142857,1021987,ransom
